00117,Capsicum frutescens,,07051,111e,07051-111e,,Hot Bush Pepper,,Indian  Firecracker,Jan 2013,80%,ECHO-US,FLORIDA,Solanaceae,Perennial hot  'bush' pepper  from India.,$0.07
00118,Beta vulgaris,,12051,121a,12051-121a,,Beet,,Detroit Dark  Red,11-11-2012,85%,ECHO-US,FLORIDA,Chenopodiaceae,60 days to  harvest. Dark  red-colored  root. Edible  greens are  high in iron.  Open- pollinated.,$0.00
00120,Beta vulgaris,,04072,121a,04072-121a,,Beet,,Kestrel  (Hybrid),Nov 2012,85%,ECHO-US,FLORIDA,Chenopodiaceae,Hybrid variety.  About 53 days  to maturity;   Globe root  shape and  small crown.  Late bolting.   Resistant/  tolerant to  downy and  powdery  mildew and  drought.,$0.00
00121,Capsicum frutescens,,04077,091a,04077-091a,,Serrano Hot  Pepper,,Serrano Chili  (O.P),June 2011,85%,ECHO-US,FLORIDA,Solanaceae,"About 80-85  days to  maturity. Fruit  size 2"" in  length and  0.5"" in  diameter.  Medium-thin  walled fruits  are slim and  club shaped,  good for  pickling and  salsa.  (Scoville  rating of 2, 500-4,000).  Open  pollinated",$0.19
00122,Brassica carinata,,00015,012E,00015-012E,,Ethiopian Kale,,,Jan 2013,95%,ECHO-US,FLORIDA,Brassicaceae,"Plant 1-2 ft.  Apart.  Prefers  colder  temperatures,  but will  tolerate heat.",$0.68
00123,Cucurbita pepo,,04060,101A,04060-101A,,Squash,,Zucchini  Squash- Spineless  Beauty  (Hybrid),5/12,100%,ECHO-US,FLORIDA,Cucurbitaceae,A hybrid  zucchini  squash that  takes 43 days  to reach  maturity. Fruit  color is  medium green  and cylindrical  fruits reach  7.5-8.5 inches  in length.  Open habit  growth with  spineless ,$0.02
,,,,,,,,,,,,,,,petioles.   Continuous  setting with  high yield.,
00124,Brassica carinata,,86028E,061E,86028E-061E,,Kale,,Ethiopian,Jan 2013,85%,ECHO-US,FLORIDA,Brassicaceae,"Plant 1-2 ft.  Apart.  Prefers  colder  temperatures,  but will  tolerate heat.",$0.22
00125,Brassica juncea,,06034,061A,06034-061A,,Mustard Greens,,Suehligung  No. 2,Jan 2013,85%,ECHO-US,FLORIDA,Brassicaceae,"Leaves and  petioles used  for pickling  and stir-frying.   Can withstand  both cold and  hot climates.   Slow to bolt,  resistant to  soft rot and  virus.  Plants  can be  harvested as  early as 20  days after  transplanting.",$0.02
00126,Cyclanthera pedata,,99080,071E,99080-071E,,Pepino de Comer,,,Apr 2013,100%,ECHO-US,FLORIDA,Cucurbitaceae,"Tropical vining  plant. Fruit  much like a  cucumber.  Plant 2 cm  deep in well  drained,  composted  soil.",$0.27
00127,Brassica juncea,,04062,061a,04062-061a,,Mustard Greens,,Florida  Broadleaf  (O.P.),Jan 2013,100%,ECHO-US,FLORIDA,Brassicaceae,A large erect  plant with  round serrated  margins.   Medium green  in color.   Widely  adapted and  vigorous  growth.  Has  broad leaf  perfect for  fresh market.   45 days to  maturity.,$0.03
00128,Brassica juncea,,04062,121a,04062-121a,,Mustard Greens,,Florida  Broadleaf  (O.P.),12-01-2011,85%,ECHO-US,FLORIDA,Brassicaceae,A large erect  plant with  round serrated  margins.   Medium green  in color.   Widely  adapted and  vigorous  growth.  Has  broad leaf ,$0.03
,,,,,,,,,,,,,,,perfect for  fresh market.   45 days to  maturity.,
00129,Cyphomandra betacea,,12016,121a,12016-121a,,Tamarillo/Tree  Tomato,,,12-01-2011,80%,ECHO-US,FLORIDA,Solanaceae,"Tomate de  arbol. Meduim  perennial  shrub/ short  tree (10-15 ft  tall).  Tree  with delicious  red, amber or  yellow fruits  suitable for  juice, jams  and  preserves.  Plant about  1cm deep.  Hardy to  about 30  degrees F.  Self- pollinating.",$5.41
00130,Cucumis sativus,,06002,061D,06002-061D,,Cucumber,,Dasher II,10/2012,95%,ECHO-US,FLORIDA,Cucurbitaceae,Good slicing  cucumber.  Bears mid to  late summer.  Hybrid.,$0.05
00131,Brassica oleracea var.  botrytis,,10041,101A,10041-101A,,Cauliflower,,Candid Charm,April 2012,100%,ECHO-US,FLORIDA,Brassicaceae,"Large, high  dome,  semi-erect  variety that  takes 65 days  to reach  maturity.   Widely  adapted and  easy to grow.   Heavy,  attractive  heads. Hybrid.",$0.03
00132,Celosia argentea,,81011,043E,81011-043E,,Lagos  Spinach/Quailgras s,,Mixed,October  2011,80%,ECHO-US,FLORIDA,Amaranthaceae,"Eat boiled  leaves like  spinach. Plant  after last frost  - sow seed  1/8"" deep, thin  to 12-18""  apart in rich or  organic soil.",$0.46
00133,Cucumis sativus,,11047,111a,11047-111a,,Cucumber,,Marketmore  76,Apr 2013,100%,ECHO-US,FLORIDA,Cucurbitaceae,About 68 days  to maturity.  Fruit is  cylindrical with  some taper  ends and has  uniform dark  green color.  Plant is  monoecious ,$0.18
,,,,,,,,,,,,,,,"with compact  vines.  Resistant/  tolerant to  cucumber  mosaic virus,  downy  mildew,  powdery  mildew and  scab. Open  pollinated.",
00134,Celosia argentea,,81011,021E,81011-021E,,Lagos  Spinach/Quailgras s,,Mixed,October  2011,65%,ECHO-US,FLORIDA,Amaranthaceae,"Eat boiled  leaves like  spinach. Plant  after last frost  - sow seed  1/8"" deep, thin  to 12-18""  apart in rich or  organic soil.",$0.46
00135,Brassica oleracea var.  capitata,,05006,101A,05006-101A,,Cabbage,,Danish  Ballhead,Jan 2013,95%,ECHO-US,FLORIDA,Brassicaceae,"Tightly packed  leaves make  extra-solid,  heavy, round  heads that  average 7 to  10 lbs. A  storage type  with  unequalled  keeping  qualities.  Crisp and  tender with  excellent  flavor. Use  fresh for  salads and  slaw.",$0.05
00136,Cucurbita moschata,,92030,041P G,92030-041PG,,Seminole Pumpkin,,Crookneck,Apr 2013,90%,ECHO-US,FLORIDA,Cucurbitaceae,Plant 3-4  seeds about  1cm deep on  composted  soil mounds  1m apart.  Grows  vigorously in  hot weather.,$0.52
00137,Celosia argentea,,96054,071E,96054-071E,,Lagos  Spinach/Quailgras s,,Green,November  2011,70%,ECHO-US,FLORIDA,Amaranthaceae,"Eat boiled  leaves like  spinach. Plant  after last frost  - sow seeds  1/8"" deep, thin  to 12-18""  apart in rich  organic soil.",$0.46
00138,Carica Papaya,,12040,121a,12040-121a,,Papaya,,Red Maradol,March  2012,75%,ECHO-US,FLORIDA,Caricaceae,Vigorous  red-fleshed  papaya (1.5 - ,$0.65
,,,,,,,,,,,,,,,2.6 Kg) with  thick skin that  turns  yellow-orange  when ripe  (good to ship;  e.g. preferred  in US  markets). Fruit  set 35cm  above ground;  grow well in  presence of  Ring Spot  virus.,
00139,Cucurbita moschata,,88007,991P G,88007-991PG,,Seminole Pumpkin,,Hardy,5/24/2011,90%,ECHO-US,FLORIDA,Cucurbitaceae,"Vigorous,  resists hot,  humid  weather. Eat  like eaither  winter squash  or pumpkin.  Immature  squash can be  cooked like  summer  squash. Plant  3-4 seeds  about 1/2""  deep on  mounds  several feet  apart.",$0.52
00140,Brassica oleracea var.  capitata,,10033,112A,10033-112A,,Cabbage,,Celebrate,May 2012,100%,ECHO-US,FLORIDA,Brassicaceae,"Very uniform  in size, shape  and maturity.  Semi-Flat  Globe Shape.  Blue-Green in  color.  80-85  Days to  maturity.  Very  high packout  percentage  relates to  heavy yields.",$0.02
00141,Brassica oleracea var.  capitata,,06005,062A,06005-062A,,Cabbage,,Green Cup,Sep 2010,80%,ECHO-US,FLORIDA,Brassicaceae,"Heat and cold  tolerance.   Bright  blue-green,  3-4 lb, round  heads.",$0.02
00142,Cucurbita moschata,,92029,081E,92029-081E,,Seminole Pumpkin,,Ingram Billie,8/5/2011,90%,ECHO-US,FLORIDA,Cucurbitaceae,"Vigorous,  resists hot,  humid  weather.   Plant 3-4  seeds about  1/2"" deep on  mounds  several feet ",$0.52
,,,,,,,,,,,,,,,apart.,
00143,Brassica oleracea var.  capitata,,06004,121A,06004-121A,,Cabbage,,Rio Grande  Red,June 2012,95%,ECHO-US,FLORIDA,Brassicaceae,"Good for all  season  (spring,  summer, or  fall).  Deep  purple-red,  4-5 lbs  globe-shaped  heads.",$0.02
00144,Carica papaya,,08065,102A,08065-102A,,Papaya,,Sunset Solo,Jan 2012,60%,ECHO-US,FLORIDA,Caricaceae,"Soak seeds  overnight.  Plant in large  pots 5 mm  deep in  well-mixed  topsoil,  compost, sand  (1:1:2). Keep  moist and  shaded.  Transplant at  30cm to well  drained soil,  full sun.  Self- pollinating.",$0.65
00145,Carica papaya,,03002,081A,03002-081A,,Papaya,,Tainung No. 1,Apr 2013,100%,ECHO-US,FLORIDA,Caricaceae,"Soak seeds  overnight.  Plant in large  pots 5mm  deep in  well-mixed  topsoil,  compost, and  sand (1:1:2).  Keep moist  and shaded.  Transplant at  30cm tall to  well-drained  soil, full sun.  Vigorous and  prolific, with  red, sweet  flesh.",$0.65
00146,Carica papaya,,97057,091A,97057-091A,,Papaya,,Known You  No. 1,9/2012,90%,ECHO-US,FLORIDA,Caricaceae,"Soak seeds  overnight.  Plant in large  pot 5mm deep  in well-mixed  topsoil,  compost, and  sand (1:1:2).  Keep moist  and shaded.  Transplant at  30cm to  well-drained  soil, full sun.  Self-",$0.65
,,,,,,,,,,,,,,,pollinating.,
00147,Carica papaya,,89044,091A,89044-091A,,Papaya,,Waimanalo  Solo,1/2012,85%,ECHO-US,FLORIDA,Caricaceae,"Soak seeds  overnight.  Plant in large  pot 5mm deep  in well-mixed  topsoil,  compost, soil  (1:1:2). Keep  moist and well  shaded.  Transplant at  30cm to well  drained soil,  full sun.  Self- pollinating.",$1.97
00148,Carica papaya,,89045,091A,989045-091A,,Papaya,,Sunrise Solo,Feb. 2012,85%,ECHO-US,FLORIDA,Caricaceae,"Soak seeds  overnight.  Plant in large  pot 5mm deep  in well-mixed  topsoil,  compost, soil  (1:1:2). Keep  moist and  shaded.  Transplant at  30cm to  well-drained  soil, full sun.  Self- pollinating.",$0.65
00149,Cucurbita moschata,,92008,111M X,92008-111mx,,Seminole Pumpkin,,Mix,10/14/2011,95%,ECHO-US,FLORIDA,Cucurbitaceae,Plant about  one inch deep  in hills 3ft  apart.  Vigorous  growth-- will  sprawl over  large areas.,$0.52
00150,Brassica oleracea var.  capitata,,04079,041A,04079-041A,,Cabbage,,Summer  Summit,Oct 2010,95%,ECHO-US,FLORIDA,Brassicaceae,"Plants are  medium,  forming heads  very early, can  be harvested  50 days after  transplanting.   Heads are  elliptical, solid  and uniform.   About 4  pounds with  tender texture.   Hybrid  suitable for  growing in  warm  weather.",$0.02
00151,Carica papaya,,12039,121a,12039-121a,,Papaya,,Red Lady,03-01-2012,75%,ECHO-US,FLORIDA,Caricaceae,Red fleshed  fruit averaging ,$1.97
,,,,,,,,,,,,,,,"1.5-2.0 kg.  Good  sweetness.  Sets fruit on at  average 70  cm above soil  and is tolerant  to Papaya  Ring Spot  Virus (PRSV).  Produces fruit  on average 9  months from  seed. Soak  seeds  overnight.  Plant in large  pots 5mm  deep in  well-mixed  topsoil,  compost, sand  (1:1:2). Keep  moist and  shaded.  Transplant at  30 cm to well  drained soil.  full sun. Self  pollinating.",
00152,Brassica oleracea var.  viridis,,11072FL,131A,11072FL- 131A,,Collards,,Georgia  Southern,Apr 2013,98%,ECHO-US,FLORIDA,Brassicaceae,"Plant 1cm  deep in  well-drained  composted  soil. Grows  2-3' tall, is  erect and  spreading with  many large,  undulated  leaves on a  white stem.   Withstands  cold as well as  heat, and  adverse soil  conditions.  A  high yeilding  hardy type of  excellent  quality.",$0.22
00153,Cucurbita moschata,,06121,081E,06121-081E,,Tropical Pumpkin,,Lloyd Marsh,10/2011,90%,ECHO-US,FLORIDA,Cucurbitaceae,"Heavy yielding  oval pumpkin  with dark,  thick flesh.  Rich flavor.",$0.52
00156,Cucurbita moschata,,10006,101E,10006-101E,,Tropical Pumpkin,,Tahitian,5/2012,100%,ECHO-US,FLORIDA,Cucurbitaceae,"Large fruits,  8-40 pounds,  tender deep  golden-orange  flesh with high  sugar content. ",$0.52
,,,,,,,,,,,,,,,Needs long  warm growing  season.,
00158,Cucurbita pepo,,12099,121A,12099-121A,,Squash,,Zucchini  Squash- Gentry  (Hybrid),4/4,80%,ECHO-US,FLORIDA,Cucurbitaceae,"About 43 to  days to  maturity;  squash deep  golden yellow  in color and  reaches 5.5-6  inches in  length and is  semi- crookneck  shape; plant is  open,  vigorous bush.  Consistent  yields of  smooth  skinned fruit.  Hybrid.",$0.11
00159,Brassica oleracea var.  viridis,,05033,091A,05033-091A,,Collards,,Vates,May 2012,100%,ECHO-US,FLORIDA,Brassicaceae,A variety with  a high yield  potential.  A  widely  adaptable  collard.   Grows up to  23 inches tall.   Has a good  regrowth after  cutting.,$0.04
00160,Clitoria ternatea,,89024,961,89024-961,,Butterfly Pea,,,4/2012,100%,ECHO-US,FLORIDA,Fabaceae,"Likes to climb  4-5 feet. Very  drought- tolerant  kegume used  as green  manure,  fodder. Small  leaves; not a  thick  groundcover.  Bright purple  flowers used  as dye.",$0.48
00161,Brassica oleracea var.  viridis,,04071,101A,04071-101A,,Kale,,Vates Blue  Curled,Dec 2012,95%,ECHO-US,FLORIDA,Brassicaceae,About 55 days  to maturity;  blue-green  color with  finely curled  leaves;  uniform  selection and  standard  variety.  Open  Pollinated.,$0.04
00162,Corchorus olitorius,,86007,981E,86007-981E,,Jute Mallow,,,Nov 2012,90%,ECHO-US,FLORIDA,Tiliaceae,Grown in high  temperatures  with high ,$0.47
,,,,,,,,,,,,,,,humidity at  low altitudes.  A short-day  plant.,
00163,Brassica rapa var.  chinensis,,06018,091E,06018-091E,,Bok Choy/Pok  Choy,,,April 2012,95%,ECHO-US,FLORIDA,Brassicaceae,"Glossy dark  green, erect  leaves with  broad white  stalks.   Uniform and  slow bolting.   Well adapted  with high yield  potential.",$0.03
00164,Cicer arietinum,,13082FL,131D,13082FL- 131D,,Chickpea/Garbanz o,,UC-27,,,ECHO-US,FLORIDA,Fabaceae,Large seeded  garbanzo  bean. Seeds  can be eaten  as a dry bean  or as a green  vegetable  when  immature.  Drought- tolerant,$0.12
00165,Brassica rapa var. rapifera,,96021,961A,96021-961A,,Turnip,,Aberdeen  Greentop  Scotch,April 2013,80%,ECHO-US,FLORIDA,Brassicaceae,"Normally used  as a forage  plant, edible  greens and  tuber.  Also  can be used  for a ground  cover if  broadcasted.",$0.01
00166,Coriandrum sativum,,04056,111A,04056-111A,,Coriander,,Santo,2/17/2012,95%,ECHO-US,FLORIDA,Apiaceae,"Deep green,  braod leaves.  A favorite  slow-bearing  strain.  High  yields,  attractive  leaves. 60  days to  maturity.",$0.06
00167,Chenopodium quinoa,,94057,061E,94057-061E,,Quinoa,,Colorado 407,Oct 2012,70%,ECHO-US,FLORIDA,Chenopodiaceae,"Early  maturing,  shorter  variety. Plant  2-4"" apart.  High protein  chilean var.  Day-neutral.  Made into  flour or used  like rice.  Leaves eaten  cooked or  raw. Drought  tolerant, likes  cool temp.",$0.00
00168,Brassica rapa var. rapifera,,05017,051A,05017-051A,,Turnip,,Seven Top,Feb 2013,100%,ECHO-US,FLORIDA,Brassicaceae,Open- pollinated  variety. Grown  for greens.  Leaf is cut and  medium dark  green. 45  days.,$0.01
00169,Chamaecrista rotundifolia,,99069,991A,99069-991A,,Roundleaf Cassia,,Wynn,July 2012,60%,ECHO-US,FLORIDA,Leguminosae,Best adapted  to light  textured soils.  At least 600  mean annual  rainfall is  required. Soak  for 24 hours  before  planting.,$1.17
00170,Centrosema pascuorum,,06046,061A,06046-061A,,Centurion,,Cavalcade/Ce ntro,Nov 2012,60%,ECHO-US,FLORIDA,Fabaceae,"Requires high  temps for  growth. Seeds  need to be  scarified.  Wide soil  adaptation,  700-1500mm  rain, early  flowering. Arid  region native,  can take  seasonal  flooding.",$0.46
00171,Crotolaria juncea,,02110,021A,02110-021A,,Sunnhemp,,,Aug 2012,95%,ECHO-US,FLORIDA,Fabaceae,"Annual herb.  Good green  manure. Bark  used as a  source of  fiber. Mildly  toxic to cattle.  Dry pods  scare mokeys  out of  gardens. Plant  1/2-1"" deep. ",$0.01
00172,Chamaecytisus prolifer,,03040,071a,03040-071a,,Tagasaste,,,June 2012,20%,ECHO-US,FLORIDA,Mimosaceae,Fast-growing  shrub or tree.  Produces  nutritious  fodder.  Tolerates a  wide range of  temperatures.  Does best in  sandy soil.  Scarify seed  or boil for 1  minute before  planting. Don't  disturb roots  when  transplanting.,$0.05
00173,Crotolaria ochraleuca,,00102,001A,00102-001A,,Sunnhemp/  Slender leaf  rattlebox,,,Nov 2012,100%,ECHO-US,FLORIDA,Fabaceae,"Excellent  toxin-free  forage,  green- manure;  deters weevil  damage of  corn and rice.  Plant 1/2""-1""  deep.",$0.01
00174,Citrullus lanatus var.  lanatus,,10005,121A,10005-121A,,Watermelon,,Crimson  Sweet,June 2012,95%,ECHO-US,FLORIDA,Cucurbitaceae,"About 85 days  to maturity;  Fruit is  near-round,  16""x14"", 25  pounds; rind is  medium green  with dark  green stripes.  Flesh is  crimson red  and very  sweet. Good  long distance  shipper.  Resistant/toler ant to  Anthracnose  and Fusarium  Wilt. Open  pollinated.",$0.24
00175,Cucumis sativus,,12022,122A,12022-122A,,Cucumber,,Speedway ,May 2012,100,ECHO-US,FLORIDA,Cucurbitaceae,"Slicing  cucumber.  Early to  harvest, high  yields with  uniform dark  green color  that holds  well. 56 days  to maturity,  cylindricalbloc ky shape.  Resistant to  anthracnose  2, angular leaf  spot,  cucumber  mosiac virus,  powdery  mildew and  scab. Hybrid",$0.05
00176,Daucus carota,,06079,121D,06079-121D,,Carrot,,B8524,Feb 2013,95%,ECHO-US,FLORIDA,Apiaceae,"An early  variety  producing  roots 8-9"" long  with excellent  color and  smoothness.  Resistant to  alternaria and  cercospora ",$0.12
,,,,,,,,,,,,,,,(causes  foliage  dieback).  Performs well  under heat  stress and  frost. Hybrid.,
00177,Daucus carota,,10008,111a,10008-111a,,Carrot,,Apache,9/2012,90%,ECHO-US,FLORIDA,Apiaceae,"An early  variety  producing  roots 8-9"" long  with excellent  color and  smoothness.  Resistant to  alternaria and  cercospora  (causes  foliage  dieback).  Performs well  under heat  stress and  frost. Hybrid.",$0.12
00178,Daucus carota,,91006,111E,91006-111e,,Carrot,,Uberlandia,June 2012,70%,ECHO-US,FLORIDA,Apiaceae,"Tropical carrot  variety which  sets seed in  one year.  Harvest crop  before seeds  set, but allow  a few plants to  go to seed.  Sow shallowly  and thin as  needed.",$0.01
00179,Daucus carota,,12055,121A,12055-121A,,Carrot,,Danvers 126 ,June 2012,90%,ECHO-US,FLORIDA,Apiaceae,"A midseason  variety that is  durable, bolt  hardy, and  has strong  tops. A  multi-purpose  carrot that is  7-8"" long.  Very  productive.",$0.04
00180,Erythrina berteroana,,10031,101A,10031-101A,,Pito,,,Feb 2013,100%,ECHO-US,FLORIDA,Fabaceae,"Small thorny  deciduous  tree: 12-15 m  tall. Tolerates  acidic soil up  to 4 pH, and  rainfall from  1500-4000mm  per year. Tree  grows from  sea level to  1800m. Can  be used for  living fence, ",$0.49
,,,,,,,,,,,,,,,"fodder, wind  break, or crop  shade. Scarify  seed coat or  soak before  planting.",
00181,Fagopyrum esculentum,,08005,081A,08005-081A,,Buckwheat,,,05-29-2012,90%,ECHO-US,FLORIDA,Polygonaceae,"Important  grain crop.  Does best in  coll, moist  temperate  regions.  Tolerates  tropics at high  elevations.  Plant at 1""  deep, 6-7""  apart. Will not  flower well in  heat. Turn in  to build soil.",$0.00
00182,Fagopyrum esculentum,,98199,981A,98199-981A,,Buckwheat,,,Jun 2012,70%,ECHO-US,FLORIDA,Polygonaceae,"Important  grain crop.  Does best in  coll, moist  temperate  regions.  Tolerates  tropics at high  elevations.  Plant at 1""  deep, 6-7""  apart. Will not  flower well in  heat. Turn in  to build soil.",$0.00
00183,Flemingia macrophylla,,89067,951A,89067-951A,,Wild Hops,,,Oct 2012,70%,ECHO-US,FLORIDA,Fabaceae,"Used in alley  farming,  fodder,  fuelwood,  green manure,  mulch. Min.  rainfall  1500mm. can  survive long  dry spells.  Acid tollerant,  somewhat  shade  tolerant,  prefers clay  soils.",$0.02
00184,Eragrostis tef,,86038,061E,86038-061E,,Teff,,Brown/Red,Feb 2013,95%,ECHO-US,FLORIDA,Poaceae,The grain is  used for bread  making.  Grows 3 feet  tall and takes  four months to  mature.,$0.01
00185,Eucalyptus camaldulensis,,92025,921,92025-921,,River redgum,,,Mar 2012,35%,ECHO-US,FLORIDA,Myrtaceae,Can reach a  height of 150 ,$0.45
,,,,,,,,,,,,,,,feet.  Red  bark on young  growth.  Very  drought  resistant.   Wood is light  or deep red in  color.  Native  to Australia.   Soak in water  for 24 hours.   Sow 1/16  inches deep.   Keep soil  moist. Good  for saline and  alkaline soils,
00186,Eragrostis tef,,03078,051E,03078-051E,,Teff,,White,Apr 2013,95%,ECHO-US,FLORIDA,Poaceae,"Annual tufted  grass, grains  very small.  Early  weeding, and  consistant  weeding is  required for  good yield. ",$0.00
00187,Desmodium rensonii,,95037,951A,95037-951A,,Desmodium,,,Sept 2012,90%,ECHO-US,FLORIDA,Fabaceae,Nitrogen fixing  tree. Highly  preferred for  SALT  technique in  Philippines.   Suffers during  extended  drought. Used  as fodder.  Sow seeds in  well-drained  compost  before  transplanting  into field.,$0.01
00188,Desmodium heterocarpon,,96060,961A,96060-961A,,Desmodium/Begg arweed,,,June 2012,45%,ECHO-US,FLORIDA,Fabaceae,"Perennial  legume, grow  with common  permanent  grasses for  high quality  pasture.",$0.01
